"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-21"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 광주광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"100","광주광역시 북구 용봉동","999","0999","0000","쌍용예가","144.6534","202606","16","61,500","-","15","개인","개인","2006","서하로94번길 10","-","직거래","-","-"
"101","광주광역시 북구 각화동","608","0608","0000","각화센트럴파크서희스타힐스","72.9796","202606","16","32,500","-","6","개인","개인","2020","동문대로249번길 19","-","중개거래","광주 북구","-"
"102","광주광역시 서구 화정동","1612","1612","0000","유니버시아드힐스테이트3단지","59.9900","202606","16","38,550","-","9","개인","개인","2016","화운로 24","-","중개거래","광주 서구","-"
"103","광주광역시 광산구 운남동","387-22","0387","0022","삼성","59.9100","202606","16","15,700","-","11","개인","개인","1996","임방울대로 142-12","-","중개거래","광주 광산구","-"
"104","광주광역시 광산구 송정동","817-5","0817","0005","광신프로그레스","84.8980","202606","16","31,000","-","4","개인","개인","2007","광산로20번길 28","-","중개거래","광주 광산구","-"
"105","광주광역시 남구 진월동","312-7","0312","0007","광명","59.9700","202606","16","12,500","-","8","개인","개인","1998","광복마을길 63","-","중개거래","광주 남구","-"
"106","광주광역시 서구 치평동","1174-3","1174","0003","라인동산","59.8700","202606","16","27,200","-","14","개인","법인","1999","상무평화로 64","-","중개거래","광주 서구","-"
"107","광주광역시 서구 치평동","1249","1249","0000","상무광명메이루즈","84.9857","202606","16","43,600","-","22","개인","개인","2016","시청로 27","-","중개거래","광주 서구","-"
"108","광주광역시 북구 오치동","406","0406","0000","우미","84.8100","202606","16","15,000","-","1","개인","개인","1990","천지인로115번길 10","-","중개거래","광주 북구","-"
"109","광주광역시 북구 오치동","979","0979","0000","오치동광신프로그레스","57.0107","202606","16","22,200","-","5","개인","개인","2023","대천로21번길 5","-","중개거래","광주 북구","-"
"110","광주광역시 북구 신안동","125-1","0125","0001","부강아트빌","27.7500","202606","16","2,900","-","9","개인","개인","2002","자미로10번길 33","-","중개거래","광주 북구","-"
"111","광주광역시 동구 산수동","723","0723","0000","무등산그린웰로제비앙","84.9377","202606","16","40,500","-","10","개인","개인","2019","동계로 38","-","중개거래","광주 광산구, 광주 동구","-"
"112","광주광역시 북구 운암동","1781","1781","0000","운암2차남양휴튼","84.8088","202606","16","36,400","-","18","개인","개인","2019","북문대로 88","-","중개거래","광주 북구","-"
"113","광주광역시 북구 매곡동","492","0492","0000","대주피오레","84.9667","202606","16","25,000","-","10","개인","개인","2006","매곡로 93","-","중개거래","광주 북구","-"
"114","광주광역시 광산구 우산동","1621","1621","0000","세계수영선수촌 중흥에스-클래스 센트럴","59.9323","202606","16","27,000","-","8","개인","개인","2020","금봉로 106","-","중개거래","광주 광산구","-"
"115","광주광역시 북구 일곡동","849-9","0849","0009","대우","59.9460","202606","15","16,000","-","13","개인","개인","1998","일곡택지로 50","-","중개거래","광주 북구","-"
"116","광주광역시 동구 계림동","1869","1869","0000","계림아이파크에스케이뷰","84.9669","202606","15","67,000","-","16","개인","개인","2022","필문대로 70","-","중개거래","광주 동구","-"
"117","광주광역시 동구 계림동","1869","1869","0000","계림아이파크에스케이뷰","72.6919","202606","15","51,800","-","6","개인","개인","2022","필문대로 70","-","중개거래","광주 동구","-"
"118","광주광역시 북구 연제동","36-1","0036","0001","현대","84.9450","202606","15","16,000","-","16","개인","개인","1992","양일로 55","-","중개거래","광주 북구","-"
"119","광주광역시 광산구 월곡동","685-1","0685","0001","운남주공10단지","59.9200","202606","15","20,200","-","7","개인","개인","2003","사암로340번길 30","-","중개거래","광주 광산구","-"
"120","광주광역시 광산구 도산동","1314","1314","0000","우방아이유쉘","59.7926","202606","15","18,500","-","2","개인","개인","2016","평동로1098번길 185","-","중개거래","광주 광산구","-"
"121","광주광역시 광산구 도산동","1317","1317","0000","송정우방아이유쉘아파트","70.9225","202606","15","29,500","-","3","개인","개인","2019","평동로1100번길 71","-","중개거래","광주 광산구","-"
"122","광주광역시 북구 용두동","1120","1120","0000","우방아이유쉘아파트","84.9712","202606","15","40,000","-","16","개인","개인","2018","하서로423번길 42","-","중개거래","광주 북구","-"
